ag_id,ag_name,citycode,feed_id,label,feed_name,relatedLink,official,feed_note,prefcode,prefname,catalog_name,feed_publisher,feed_service_begin_date,available_data,feed_page_url,license_name,license_url,feed_service_end_date,feed_LastUpdate,feed_start_date,feed_end_date,ver_status,feed_version_note,rt_id,rt_label,rt_catalog_name,rt_catalog_url,rt_status
a06009,鮭川村,06366,f0600902,鮭川村村営バス,鮭川村村営バス,http://www.vill.sakegawa.yamagata.jp/seikatsu/traffic/936,1,,06,山形県,山形県公共交通関連情報共有基盤(やまがた公共交通オープンデータプラットフォーム),鮭川村,20210331,1,https://www.pref.yamagata.jp/020056/kurashi/kendo/kotsuseisaku/kokyokotsu_gtfs-jp.html,CC BY 2.1,https://creativecommons.org/licenses/by/2.1/jp/,,20210326,20210401,20220401,1,2021/4/1改正,,,,,
a06010,金山町,06361,f0601002,金山町町営バス,金山町町営バス,https://www.town.kaneyama.yamagata.jp/kurashi_tetsuzuki/choeibus/index.html,1,,06,山形県,山形県公共交通関連情報共有基盤(やまがた公共交通オープンデータプラットフォーム),金山町,20210331,1,https://www.pref.yamagata.jp/020056/kurashi/kendo/kotsuseisaku/kokyokotsu_gtfs-jp.html,CC BY 2.1,https://creativecommons.org/licenses/by/2.1/jp/,,20210326,20210401,20220331,1,2021/4/1改正,,,,,
a06011,山辺町,06301,f0601102,山辺町　やまのべコミュニティバス,やまのべコミュニティバス,https://www.town.yamanobe.yamagata.jp/life/2/19/90/,1,,06,山形県,山形県公共交通関連情報共有基盤(やまがた公共交通オープンデータプラットフォーム),山辺町,20210331,1,https://www.pref.yamagata.jp/020056/kurashi/kendo/kotsuseisaku/kokyokotsu_gtfs-jp.html,CC BY 2.1,https://creativecommons.org/licenses/by/2.1/jp/,,20210326,20210401,20220331,1,2021/4/1改正,,,,,
a06012,上山市,06207,f0601202,上山市営バス,上山市　市営バス,https://www.city.kaminoyama.yamagata.jp/life/1/21/58/,1,,06,山形県,山形県公共交通関連情報共有基盤(やまがた公共交通オープンデータプラットフォーム),上山市,20210409,1,https://www.pref.yamagata.jp/020056/kurashi/kendo/kotsuseisaku/kokyokotsu_gtfs-jp.html,CC BY 2.1,https://creativecommons.org/licenses/by/2.1/jp/,,20210409,20210407,20220406,1,2021/4/1改正,,,,,
a06013,真室川町,06364,f0601302,真室川町路線バス,真室川町路線バス,https://www.town.mamurogawa.yamagata.jp/category/bunya/access/chonaikotsu/,1,,06,山形県,山形県公共交通関連情報共有基盤(やまがた公共交通オープンデータプラットフォーム),真室川町,20210331,1,https://www.pref.yamagata.jp/020056/kurashi/kendo/kotsuseisaku/kokyokotsu_gtfs-jp.html,CC BY 2.1,https://creativecommons.org/licenses/by/2.1/jp/,,20210326,20210401,20211231,1,2021/4/1改正,,,,,
a06014,村山市,06208,f0601402,村山市　市営バス,村山市　市営バス,https://www.city.murayama.lg.jp/kurashi/koukyoukoutsuu/index.html,1,,06,山形県,山形県公共交通関連情報共有基盤(やまがた公共交通オープンデータプラットフォーム),村山市,20210331,1,https://www.pref.yamagata.jp/020056/kurashi/kendo/kotsuseisaku/kokyokotsu_gtfs-jp.html,CC BY 2.1,https://creativecommons.org/licenses/by/2.1/jp/,,20210326,20210401,20220331,1,2021/4/1改正,,,,,
a06015,長井市,06209,f0601502,長井市営バス,長井市営バス,https://www.city.nagai.yamagata.jp/all_the_citizens/public_transportation_road/1/index.html,1,,06,山形県,山形県公共交通関連情報共有基盤(やまがた公共交通オープンデータプラットフォーム),長井市,20210331,1,https://www.pref.yamagata.jp/020056/kurashi/kendo/kotsuseisaku/kokyokotsu_gtfs-jp.html,CC BY 2.1,https://creativecommons.org/licenses/by/2.1/jp/,,20210326,20210401,20220331,1,2021/4/1改正,,,,,
a06016,新庄市,06205,f0601602,新庄市　市営バス,新庄市　市営バス,http://www.city.shinjo.yamagata.jp/kurashi/010/020/080/index.html,1,,06,山形県,山形県公共交通関連情報共有基盤(やまがた公共交通オープンデータプラットフォーム),新庄市,20210331,1,https://www.pref.yamagata.jp/020056/kurashi/kendo/kotsuseisaku/kokyokotsu_gtfs-jp.html,CC BY 2.1,https://creativecommons.org/licenses/by/2.1/jp/,,20210326,20210401,20220331,1,2021/4/1改正,,,,,
a06017,庄内町,06428,f0601702,庄内町　町営バス,庄内町　町営バス,http://www.town.shonai.lg.jp/kurashi/koutsu/bus_time.html,1,,06,山形県,山形県公共交通関連情報共有基盤(やまがた公共交通オープンデータプラットフォーム),庄内町,20210426,1,https://www.pref.yamagata.jp/020056/kurashi/kendo/kotsuseisaku/kokyokotsu_gtfs-jp.html,CC BY 2.1,https://creativecommons.org/licenses/by/2.1/jp/,,20210423,20210421,20220420,1,2020/12/22改正,,,,,
a06018,寒河江市,06206,f0601801,寒河江市内循環バス「スマイル号」,寒河江市内循環バス「スマイル号」,http://www.city.sagae.yamagata.jp/kurashi/koutsu/sinaijyunkanbass1.html,1,,06,山形県,山形県公共交通関連情報共有基盤(やまがた公共交通オープンデータプラットフォーム),寒河江市,20210331,1,https://www.pref.yamagata.jp/020056/kurashi/kendo/kotsuseisaku/kokyokotsu_gtfs-jp.html,CC BY 2.1,https://creativecommons.org/licenses/by/2.1/jp/,,20210329,20210401,20220331,1,2021/4/1改正,,,,,
a06019,天童市,06210,f0601901,天童市　市営バス,天童市　市営バス,https://www.city.tendo.yamagata.jp/lifeinfo/shisetsu/siminnbasu.html,1,,06,山形県,山形県公共交通関連情報共有基盤(やまがた公共交通オープンデータプラットフォーム),天童市,20210331,1,https://www.pref.yamagata.jp/020056/kurashi/kendo/kotsuseisaku/kokyokotsu_gtfs-jp.html,CC BY 2.1,https://creativecommons.org/licenses/by/2.1/jp/,,20210326,20210401,20220331,1,2021/4/1改正,,,,,
a06020,尾花沢市,06212,f0602001,尾花沢市路線バス,尾花沢市路線バス,http://www.city.obanazawa.yamagata.jp/9057.html,1,,06,山形県,山形県公共交通関連情報共有基盤(やまがた公共交通オープンデータプラットフォーム),尾花沢市,20210331,1,https://www.pref.yamagata.jp/020056/kurashi/kendo/kotsuseisaku/kokyokotsu_gtfs-jp.html,CC BY 2.1,https://creativecommons.org/licenses/by/2.1/jp/,,20210326,20210401,20220331,1,2021/4/1改正,,,,,
a06021,中山町,06302,f0602101,中山町　町営バス,中山町　町営バス,https://www.town.nakayama.yamagata.jp/soshiki/3/choebus.html,1,,06,山形県,山形県公共交通関連情報共有基盤(やまがた公共交通オープンデータプラットフォーム),中山町,20210331,1,https://www.pref.yamagata.jp/020056/kurashi/kendo/kotsuseisaku/kokyokotsu_gtfs-jp.html,CC BY 2.1,https://creativecommons.org/licenses/by/2.1/jp/,,20210326,20210401,20220331,1,2021/4/1改正,,,,,
a06022,小国町,06401,f0602201,小国町営バス,小国町営バス,http://www.town.oguni.yamagata.jp/life/life/road/bus/bus.html,1,,06,山形県,山形県公共交通関連情報共有基盤(やまがた公共交通オープンデータプラットフォーム),小国町,20210331,1,https://www.pref.yamagata.jp/020056/kurashi/kendo/kotsuseisaku/kokyokotsu_gtfs-jp.html,CC BY 2.1,https://creativecommons.org/licenses/by/2.1/jp/,,20210326,20210401,20210630,1,2021/4/1改正,,,,,
a06023,白鷹町,06402,f0602301,白鷹町　町営バス,白鷹町　町営バス,http://www.town.shirataka.lg.jp/dd.aspx?menuid=1183,1,,06,山形県,山形県公共交通関連情報共有基盤(やまがた公共交通オープンデータプラットフォーム),白鷹町,20210331,1,https://www.pref.yamagata.jp/020056/kurashi/kendo/kotsuseisaku/kokyokotsu_gtfs-jp.html,CC BY 2.1,https://creativecommons.org/licenses/by/2.1/jp/,,20210326,20210401,20220331,1,2021/4/1改正,,,,,
a06024,最上町,06362,f0602401,最上町　町営バス,最上町　町営バス,https://mogami.tv/info/04koutsuu/11about-townbus.php,1,,06,山形県,山形県公共交通関連情報共有基盤(やまがた公共交通オープンデータプラットフォーム),最上町,20210331,1,https://www.pref.yamagata.jp/020056/kurashi/kendo/kotsuseisaku/kokyokotsu_gtfs-jp.html,CC BY 2.1,https://creativecommons.org/licenses/by/2.1/jp/,,20210326,20210401,20220331,1,2021/4/1改正,,,,,
a06025,戸沢村,06367,f0602501,戸沢村　村営バス,戸沢村　村営バス,http://www.vill.tozawa.yamagata.jp/life/seikatsu_kotsu_jutaku/bus/,1,,06,山形県,山形県公共交通関連情報共有基盤(やまがた公共交通オープンデータプラットフォーム),戸沢村,20210331,1,https://www.pref.yamagata.jp/020056/kurashi/kendo/kotsuseisaku/kokyokotsu_gtfs-jp.html,CC BY 2.1,https://creativecommons.org/licenses/by/2.1/jp/,,20210326,20210401,20210401,1,2021/4/1改正,,,,,
a06026,山形鉄道,,f0602601,山形鉄道,フラワー長井線,https://flower-liner.jp/routemap/,1,,06,山形県,山形県公共交通関連情報共有基盤(やまがた公共交通オープンデータプラットフォーム),長井市,20210331,1,https://www.pref.yamagata.jp/020056/kurashi/kendo/kotsuseisaku/kokyokotsu_gtfs-jp.html,CC BY 2.1,https://creativecommons.org/licenses/by/2.1/jp/,,20210326,20210401,20220331,1,2021/4/1改正,,,,,
a06027,最上川交通,,f0602701,最上川交通,最上川交通　路線バス,https://www.mogamigawakotsu.jp/route_bus,1,,06,山形県,山形県公共交通関連情報共有基盤(やまがた公共交通オープンデータプラットフォーム),最上川交通,20210401,1,https://www.pref.yamagata.jp/020056/kurashi/kendo/kotsuseisaku/kokyokotsu_gtfs-jp.html,CC BY 2.1,https://creativecommons.org/licenses/by/2.1/jp/,,20210330,20210401,20220331,1,2021/4/1改正,,,,,
a06028,山交バス,,f0602801,山交バス,山交バス　路線バス,http://www.yamakobus.co.jp/,1,,06,山形県,山形県公共交通関連情報共有基盤(やまがた公共交通オープンデータプラットフォーム),山形県,20210415,1,https://www.pref.yamagata.jp/020056/kurashi/kendo/kotsuseisaku/kokyokotsu_gtfs-jp.html,CC BY 2.1,https://creativecommons.org/licenses/by/2.1/jp/,,20210415,20210401,20220331,1,2021/4/1改正,,,,,
a06029,庄内交通,,f0602901,庄内交通,庄内交通　路線バス,https://www.shonaikotsu.jp/,1,,06,山形県,山形県公共交通関連情報共有基盤(やまがた公共交通オープンデータプラットフォーム),山形県,20210415,1,https://www.pref.yamagata.jp/020056/kurashi/kendo/kotsuseisaku/kokyokotsu_gtfs-jp.html,CC BY 2.1,https://creativecommons.org/licenses/by/2.1/jp/,,20210415,20210401,20220331,1,2021/4/1改正,,,,,
a06030,朝日町,06323,f0603001,朝日町路線バス,朝日町路線バス,https://www.town.asahi.yamagata.jp/portal/life/sumai_doro_kasen/kokyokotsu/index.html,1,,06,山形県,山形県公共交通関連情報共有基盤(やまがた公共交通オープンデータプラットフォーム),朝日町,20210426,1,https://www.pref.yamagata.jp/020056/kurashi/kendo/kotsuseisaku/kokyokotsu_gtfs-jp.html,CC BY 2.1,https://creativecommons.org/licenses/by/2.1/jp/,,20210419,20210118,20220117,1,2020/04/1改正,,,,,
a06031,米沢市,06202,f0603101,米沢市　市民バス,米沢市　市民バス,https://www.city.yonezawa.yamagata.jp/2559.html,1,,06,山形県,山形県公共交通関連情報共有基盤(やまがた公共交通オープンデータプラットフォーム),米沢市,20210426,1,https://www.pref.yamagata.jp/020056/kurashi/kendo/kotsuseisaku/kokyokotsu_gtfs-jp.html,CC BY 2.1,https://creativecommons.org/licenses/by/2.1/jp/,,20210419,20210409,20211130,1,2021/4/1改正,,,,,
a06032,西川町,06322,f0603201,西川町路線バス,西川町路線バス,https://www.town.nishikawa.yamagata.jp/chomin/11/chomin11020001.html,1,,06,山形県,山形県公共交通関連情報共有基盤(やまがた公共交通オープンデータプラットフォーム),西川町,20210428,1,https://www.pref.yamagata.jp/020056/kurashi/kendo/kotsuseisaku/kokyokotsu_gtfs-jp.html,CC BY 2.1,https://creativecommons.org/licenses/by/2.1/jp/,,20210427,20210427,20220426,1,2021/4/1改正,,,,,
a07001,会津乗合自動車,,f0700101,会津バス（会津乗合自動車）,会津バス（会津乗合自動車）GTFSデータ,https://www.aizubus.com/,1,txtファイル別（csv形式で掲載）,07,福島県,Data For Citizen （会津若松市オープンデータ公開基盤）,ジョルダン株式会社,20190527,1,https://data.data4citizen.jp/dataset/10060103,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20201011,20201001,20210331,1,2020/10/1～,,,,,
a08001,つくば市,08220,f0800101,つくば市　つくバス,つくバス時刻表・料金表,https://www.city.tsukuba.lg.jp/kurashi/kotsu/bus/1001471.html,1,,08,茨城県,つくば市オープンデータサイト,つくば市,20200203,1,https://www.city.tsukuba.lg.jp/cgi-opd/opendata.cgi?category=06&ys=0&ms=0&ds=0&ye=0&me=0&de=0&text=&format=0&license=0&group=0&sort=2#kekka,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20200326,20190901,20300331,1,,,,,,
a08003,桜川市,08231,f0800301,桜川市バス「ヤマザクラGO」,桜川市バス「ヤマザクラGO」,http://www.city.sakuragawa.lg.jp/page/page006450.html,1,,08,茨城県,オープンデータ（桜川市）,関鉄パープルバス株式会社,20200324,1,http://www.city.sakuragawa.lg.jp/opendata.php,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20200324,20200401,20210331,1,2020/4/1改正,,,,,
a08004,稲敷市,08229,f0800401,稲敷市内公共交通（桜東バス・ブルーバス・コミュニティバス）,GTFS-JP 稲敷市,https://www.city.inashiki.lg.jp/opendata.php,1,,08,茨城県,オープンデータ（稲敷市）,稲敷市役所,20200619,1,https://www.city.inashiki.lg.jp/opendata.php,CC BY 2.1,https://creativecommons.org/licenses/by/2.1/jp/,,20210315,20210401,20220331,1,2021/4/1～,,,,,
a09001,佐野市,09204,f0900101,佐野市営バス（さーのって号）,市営バス情報,https://www.city.sano.lg.jp/kurashi_gyosei/kurashi_tetsuzuki/kotsu_bus/index.html,1,,09,栃木県,佐野市オープンデータ,佐野市,20190401,1,https://www.city.sano.lg.jp/kurashi_gyosei/shiseijoho_nyusatsu/tokei_johokokai/1/8590.html,CC BY 2.1,https://creativecommons.org/licenses/by/2.1/jp/,,20210401,20210401,20220331,1,2021/4/1改正,,,,,
a09002,那須塩原市,09213,f0900201,那須塩原市地域バス（ゆーバス）,【那須塩原市】GTFSデータ,http://www.city.nasushiobara.lg.jp/machizukuri/d02/k03/5698.html,1,市Webサイトにデータ掲載あり（オープンデータライセンス表記なし）,09,栃木県,OpenData 那須,那須塩原市,20190827,1,http://opendata-nasu.opendatastack.jp/dataset/gtfs,CC BY 2.1,https://creativecommons.org/licenses/by/2.1/jp/,,20210203,20201020,20211019,1,2020/10/1改正,,,,,
a09014,日光市,09206,f0901401,日光市営バス,日光市営バスGTFS-JPデータ,https://www.city.nikko.lg.jp/seikatsuanzen/guide/seikatsu/bus/index.html,1,,09,栃木県,日光市オープンデータ,日光市市民環境部生活安全課交通対策係,20201027,1,https://www.city.nikko.lg.jp/seisaku/opendate.html,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20210331,20210401,20220331,1,2021/4/1改正(カタログページ),,,,,
a10001,永井運輸株式会社,,f1000101,永井バス（永井運輸）（自主路線）,永井バス 前橋大島駅線,https://www.nagai-unyu.net/,1,群馬県オープンデータサイトにリンク掲載あり,10,群馬県,永井バス オープンデータサイト,永井運輸株式会社,20180420,1,https://www.nagai-unyu.net/open-data/,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20210305,20210401,20220331,1,2021/4/1改正,,,,,
a10001,永井運輸株式会社,,f1000102,永井バス（永井運輸）（補助路線）,永井バス 新町玉村線・下川団地線・東大室線・荻窪公園線・嶺公園線・マイバス西循環線・マイバス東循環線,https://www.nagai-unyu.net/,1,・前橋市マイバス西循環線，東循環線を含む;・群馬県オープンデータサイトにリンク掲載あり,10,群馬県,永井バス オープンデータサイト,永井運輸株式会社,20180420,1,https://www.nagai-unyu.net/open-data/,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20210305,20210401,20220331,1,2021/4/1改正,r0007,永井バス,永井バス オープンデータサイト,https://www.nagai-unyu.net/open-data/,1
a10001,永井運輸株式会社,,f1000102,永井バス（永井運輸）（補助路線）,永井バス 新町玉村線・下川団地線・東大室線・荻窪公園線・嶺公園線・マイバス西循環線・マイバス東循環線,https://www.nagai-unyu.net/,1,・前橋市マイバス西循環線，東循環線を含む;・群馬県オープンデータサイトにリンク掲載あり,10,群馬県,永井バス オープンデータサイト,永井運輸株式会社,20180420,1,https://www.nagai-unyu.net/open-data/,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20210407,20210407,20220406,1,2021/4/1改正（業務用独自拡張版）,r0007,永井バス,永井バス オープンデータサイト,https://www.nagai-unyu.net/open-data/,1
a10001,永井運輸株式会社,,f1000103,玉村町乗合タクシー　たまりん,玉村町乗合タクシーたまりん,https://www.town.tamamura.lg.jp/life/1/17/59/,1,群馬県オープンデータサイトにリンク掲載あり,10,群馬県,永井バス オープンデータサイト,永井運輸株式会社,20180420,1,https://www.nagai-unyu.net/open-data/,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20210331,20210104,20220331,1,2021/1/4改正,,,,,
a10002,日本中央バス株式会社,,f1000201,日本中央バス（奥多野線）,日本中央バス 奥多野線,https://www.ncbbus.co.jp,1,群馬県オープンデータサイトにリンク掲載あり,10,群馬県,日本中央バス　オープンデータサイト,日本中央バス株式会社,20181109,1,https://www.ncbbus.co.jp/route/GTFS.htm,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20210116,20191001,20210930,1,2019/10/1改正（2021年祝日反映）,,,,,
a10002,日本中央バス株式会社,,f1000202,日本中央バス（前橋近郊路線、空港バス、高速バス）,日本中央バス 広瀬線・総社線・西大室線・高崎駅～大胡駅線・富士見線・川曲線・榛東線・吉岡線・シャトルバス・高速バス,https://www.ncbbus.co.jp,1,群馬県オープンデータサイトにリンク掲載あり,10,群馬県,日本中央バス　オープンデータサイト,日本中央バス株式会社,20181109,1,https://www.ncbbus.co.jp/route/GTFS.htm,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20210322,20210401,20220331,1,2021/4/1改正,r0008,日本中央バス,日本中央バス　オープンデータサイト,https://www.ncbbus.co.jp/route/GTFS.htm,1
a10003,上信電鉄,,f1000301,上信電鉄（バス）,上信電鉄,http://www.joshin-dentetsu.co.jp/,1,,10,群馬県,群馬県オープンデータサイト,ジョルダン株式会社,20181226,1,https://gma.jcld.jp/GMA_OPENDATA/,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20200916,20200916,20230916,1,,,,,,
a10004,関越交通,,f1000401,関越交通,関越交通,https://kan-etsu.net/,1,,10,群馬県,群馬県オープンデータサイト,関越交通,20181226,1,https://gma.jcld.jp/GMA_OPENDATA/,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20210324,20210401,20240331,1,2021/4/1改正,,,,,
a10005,群馬バス,,f1000501,群馬バス,群馬バス,https://www.gunbus.co.jp/,1,,10,群馬県,群馬県オープンデータサイト,ジョルダン株式会社,20181226,1,https://gma.jcld.jp/GMA_OPENDATA/,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20200210,20200210,20240210,1,2020/12/28改正,,,,,
a10006,群馬中央バス,,f1000602,群馬中央バス,群馬中央バス GTFS-JP,http://gunmachuobus.co.jp/,1,・群馬県オープンデータサイトにリンク掲載あり;・高崎市内循環バスぐるりん（群馬中央バス担当路線）を含む,10,群馬県,オープンデータサイト（ＧＴＦＳ－ＪＰ）（群馬中央バス）,群馬中央バス株式会社,20191220,1,http://gunmachuobus.co.jp/publics/index/53/,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20201222,20201222,20211221,1,2020/12/22～,r0009,群馬中央バス,オープンデータサイト（ＧＴＦＳ－ＪＰ）（群馬中央バス）,http://gunmachuobus.co.jp/publics/index/53/,1
a10007,矢島タクシー,,f1000701,矢島タクシー,矢島タクシー,http://www.yajimataxi.com/,1,,10,群馬県,群馬県オープンデータサイト,ジョルダン株式会社,20181226,1,https://gma.jcld.jp/GMA_OPENDATA/,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20200422,20200421,20230421,1,2020/4/25改正,,,,,
a10008,草軽交通,,f1000801,草軽交通,草軽交通,http://www.kkkg.co.jp/,1,,10,群馬県,群馬県オープンデータサイト,ジョルダン株式会社,20181226,1,https://gma.jcld.jp/GMA_OPENDATA/,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20210423,20210310,20240310,1,2021/3/10改正,,,,,
a10009,国際十王交通,,f1000901,国際十王交通（伊勢崎営業所）,国際十王交通,http://www.juo.co.jp/,1,,10,群馬県,群馬県オープンデータサイト,ジョルダン株式会社,20181226,1,https://gma.jcld.jp/GMA_OPENDATA/,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20200414,20200414,20230414,1,,,,,,
a10010,ジェイアールバス関東,,f1001001,JRバス関東（長野原支店）,JRバス関東,https://www.jrbuskanto.co.jp/,1,,10,群馬県,群馬県オープンデータサイト,ジョルダン株式会社,20181226,1,https://gma.jcld.jp/GMA_OPENDATA/,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20200424,20200424,20230424,1,,,,,,
a10011,西武観光バス,,f1001101,西武観光バス（軽井沢営業所）,西武観光バス,http://www.seibukankoubus.co.jp/,1,,10,群馬県,群馬県オープンデータサイト,ジョルダン株式会社,20181226,1,https://gma.jcld.jp/GMA_OPENDATA/,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20210423,20210421,20240331,1,2021/4/21改正,,,,,
a10012,朝日自動車,,f1001201,朝日バス（本庄営業所・太田営業所）,朝日バス,http://www.asahibus.jp/,1,,10,群馬県,群馬県オープンデータサイト,ジョルダン株式会社,20181226,1,https://gma.jcld.jp/GMA_OPENDATA/,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20210203,20210203,20240203,1,2021/2/14改正,,,,,
a10013,前橋市,10201,f1001301,前橋市内コミュニティバス（マイバス、その他）,前橋市内のコミュニティ,https://www.city.maebashi.gunma.jp/kurashi_tetsuzuki/5/1/2/index.html,1,マイバス北循環線，南循環線（西循環線，東循環線は永井バスデータに収録）,10,群馬県,群馬県オープンデータサイト,ジョルダン株式会社,20181226,1,https://gma.jcld.jp/GMA_OPENDATA/,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20210303,20210303,20240303,1,2021/3/3～（3/13改正）,,,,,
a10014,高崎市,10202,f1001401,高崎市内循環バス「ぐるりん」・はるバス・よしいバス,高崎市内のコミュニティ,https://www.city.takasaki.gunma.jp/docs/2013121600446/,1,,10,群馬県,群馬県オープンデータサイト,ジョルダン株式会社,20181226,1,https://gma.jcld.jp/GMA_OPENDATA/,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20201210,20201210,20231210,1,2020/1/14改正（よしいバス）,,,,,
a10015,桐生市,10203,f1001501,桐生市　おりひめバス,桐生市内のコミュニティ,http://www.city.kiryu.lg.jp/kurashi/kotsu/bus/,1,,10,群馬県,群馬県オープンデータサイト,ジョルダン株式会社,20181226,1,https://gma.jcld.jp/GMA_OPENDATA/,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20210331,20210401,20240331,1,2021/4/1改正,,,,,
a10016,太田市,10205,f1001601,太田市　シティライナーおおた・市営無料バス,太田市内のコミュニティ,https://www.city.ota.gunma.jp/005gyosei/0050-005shimin-koutsu/cityliner/,1,,10,群馬県,群馬県オープンデータサイト,ジョルダン株式会社,20181226,1,https://gma.jcld.jp/GMA_OPENDATA/,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20210330,20210401,20240331,1,2021/4/1改正,,,,,
a10017,沼田市,10206,f1001701,沼田市路線バス,沼田市内のコミュニティ,http://www.city.numata.gunma.jp/life/kotsu/bus/1002577.html,1,,10,群馬県,群馬県オープンデータサイト,ジョルダン株式会社,20181226,1,https://gma.jcld.jp/GMA_OPENDATA/,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20200311,20200401,20230401,1,2020/4/1改正,,,,,
a10018,館林市,10207,f1001801,館林市内路線バス,館林市内のコミュニティ,http://www.city.tatebayashi.gunma.jp/docs/2013100700013/,1,,10,群馬県,群馬県オープンデータサイト,ジョルダン株式会社,20181226,1,https://gma.jcld.jp/GMA_OPENDATA/,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20210401,20210401,20240401,1,2021/4/1改正,,,,,
a10019,渋川市,10208,f1001901,渋川市内バス（市内路線・伊香保タウンバス）,渋川市内のコミュニティ,http://www.city.shibukawa.lg.jp/kurashi/koutsuu/koukyoukoutsuu/p001462.html,1,,10,群馬県,群馬県オープンデータサイト,ジョルダン株式会社,20181226,1,https://gma.jcld.jp/GMA_OPENDATA/,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20210324,20210324,20240324,1,2021/3/24～,,,,,
a10020,藤岡市,10209,f1002001,藤岡市　めぐるん,藤岡市内のコミュニティ,https://www.city.fujioka.gunma.jp/kakuka/f_bousai/bus.html,1,,10,群馬県,群馬県オープンデータサイト,ジョルダン株式会社,20181226,1,https://gma.jcld.jp/GMA_OPENDATA/,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20200226,20181211,20231211,1,,,,,,
a10021,みどり市,10212,f1002101,みどり市　東町路線バス,みどり市内のコミュニティ,https://www.city.midori.gunma.jp/www/contents/1000000001796/index.html,1,,10,群馬県,群馬県オープンデータサイト,ジョルダン株式会社,20181226,1,https://gma.jcld.jp/GMA_OPENDATA/,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20200924,20200901,20230831,1,2020/9/1～,,,,,
a10022,上野村,10366,f1002201,上野村乗合タクシー,上野村内のコミュニティ,http://www.uenomura.jp/admin/life/seikatsu/traffic/taxi.html,1,,10,群馬県,群馬県オープンデータサイト,ジョルダン株式会社,20181226,1,https://gma.jcld.jp/GMA_OPENDATA/,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20200924,20200901,20230831,1,2020/9/1～,,,,,
a10023,中之条町,10421,f1002301,中之条町　六合地区路線バス,中之条町内のコミュニティ,https://www.town.nakanojo.gunma.jp/2-kikakuseisaku/acsess/info.shtml,1,,10,群馬県,群馬県オープンデータサイト,ジョルダン株式会社,20181226,1,https://gma.jcld.jp/GMA_OPENDATA/,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20200924,20200901,20230831,1,2020/9/1～,,,,,
a10024,高山村,10428,f1002401,高山村　たかやまバス,高山村内のコミュニティ,https://www.vill.takayama.gunma.jp/02chiiki/rosen-bus/schedule.html,1,,10,群馬県,群馬県オープンデータサイト,ジョルダン株式会社,20181226,1,https://gma.jcld.jp/GMA_OPENDATA/,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20191008,20191008,20221008,1,,,,,,
a10025,東吾妻町,10429,f1002501,東吾妻町乗合バス,東吾妻町内のコミュニティ,http://www1.town.higashiagatsuma.gunma.jp/www/contents/1404088799422/index.html,1,,10,群馬県,群馬県オープンデータサイト,ジョルダン株式会社,20181226,1,https://gma.jcld.jp/GMA_OPENDATA/,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/deed.ja,,20210113,20210113,20240113,1,2021/1/8改正(修正),,,,,
